dt,main.aqi,components.co,components.no,components.no2,components.o3,components.so2,components.pm2_5,components.pm10,components.nh3
1765281600,5,1028.15,0.0,8.64,226.07,22.79,305.09,327.94,5.73
1765285200,5,1079.96,0.0,8.36,212.55,21.04,307.24,331.25,8.04
1765288800,5,1157.07,0.0,8.83,198.13,19.16,312.26,338.22,10.5
1765292400,5,1242.35,0.0,9.42,183.86,17.85,320.08,348.1,11.9
1765296000,5,1319.92,0.0,9.86,171.37,17.22,327.45,357.17,11.81
1765299600,5,1401.94,0.0,10.31,162.82,17.28,337.75,368.74,10.46
1765303200,5,1482.79,0.0,10.78,158.15,18.45,349.39,380.83,8.33
1765306800,5,1513.16,0.0,10.66,158.37,21.14,357.79,388.4,5.34
1765310400,5,1564.78,0.0,11.05,152.86,21.64,367.97,398.51,3.98
1765314000,5,1627.1,0.0,11.85,143.36,21.22,378.99,409.97,3.41
1765317600,5,1689.39,0.0,12.86,132.29,20.55,389.56,420.77,3.17
1765321200,5,1738.86,0.0,13.78,123.55,20.15,400.46,431.38,2.76
1765324800,5,1772.75,0.0,14.44,116.88,20.18,410.58,440.82,2.23
1765328400,5,1778.02,0.0,14.97,111.78,20.86,415.68,445.23,1.62
1765332000,5,1783.19,0.11,16.64,108.17,21.72,417.18,446.76,1.65
1765335600,5,1752.31,0.7,17.53,112.25,23.92,415.16,444.77,1.53
1765339200,5,1567.37,1.03,15.85,134.71,30.23,395.79,423.84,0.97
1765342800,5,1510.79,1.07,14.73,160.14,31.3,393.19,421.2,1.56
1765346400,5,1497.23,0.84,12.95,193.18,32.22,402.02,430.5,2.36
1765350000,5,1236.82,0.4,7.9,236.24,35.09,366.36,391.98,0.83
1765353600,5,1095.43,0.22,5.45,252.64,32.79,336.68,359.84,0.29
1765357200,5,1040.94,0.15,4.99,257.92,31.07,317.9,339.82,0.57
1765360800,5,1031.45,0.1,5.85,257.64,29.47,309.77,331.32,1.75
1765364400,5,1045.2,0.03,7.38,247.85,27.64,307.57,329.22,3.6
1765368000,5,1065.41,0.0,7.47,234.37,26.01,302.11,323.96,5.69
1765371600,5,1094.71,0.0,7.55,218.5,23.92,297.08,319.51,8.03
1765375200,5,1150.13,0.0,8.49,199.7,21.48,293.92,317.94,10.96
1765378800,5,1210.78,0.0,9.49,181.03,19.6,290.48,316.41,13.35
1765382400,5,1228.53,0.0,10.15,165.36,18.99,275.9,302.94,13.7
1765386000,5,1280.14,0.0,11.05,151.32,18.46,275.32,303.73,13.19
1765389600,5,1338.83,0.0,11.9,139.0,18.41,279.1,308.28,12.13
1765393200,5,1382.84,0.0,12.53,127.17,18.69,281.28,310.53,10.88
1765396800,5,1420.3,0.0,12.93,117.64,19.29,284.37,313.36,9.98
1765400400,5,1453.27,0.0,13.19,109.71,19.96,287.99,316.46,9.72
1765404000,5,1477.32,0.0,13.46,102.14,20.44,290.33,318.12,9.92
1765407600,5,1500.63,0.0,13.97,95.79,20.85,292.63,319.74,9.75
1765411200,5,1526.16,0.0,14.67,91.76,22.46,295.38,321.95,9.0
1765414800,5,1524.61,0.0,14.92,93.74,31.67,300.36,327.03,6.77
1765418400,5,1622.27,0.2,18.32,85.87,35.42,311.46,339.41,6.13
1765422000,5,1707.99,1.36,20.26,84.02,41.13,320.47,349.66,6.0
1765425600,5,1543.17,1.81,18.36,106.28,60.46,314.11,341.11,3.89
1765429200,5,1500.0,1.79,17.7,132.26,65.84,318.81,345.82,3.93
1765432800,5,1467.89,1.29,15.79,168.79,65.25,331.8,358.92,4.21
1765436400,5,1104.84,0.47,8.31,215.37,62.28,285.69,308.29,1.82
1765440000,5,930.38,0.24,5.11,228.87,53.88,252.4,272.37,1.78
1765443600,5,869.24,0.15,4.47,234.16,49.47,239.07,258.09,2.0
1765447200,5,863.87,0.1,5.55,232.42,45.22,237.31,256.45,3.43
1765450800,5,890.86,0.03,7.67,221.23,40.13,237.82,257.79,6.49
1765454400,5,924.34,0.0,8.6,207.36,35.92,235.99,256.99,9.39
1765458000,5,956.45,0.0,9.03,193.2,32.58,233.45,255.76,11.82
1765461600,5,1002.28,0.0,9.56,180.5,30.38,232.22,256.3,14.44
1765465200,5,1056.36,0.0,10.16,167.44,28.84,232.38,258.32,16.51
1765468800,5,1110.17,0.0,10.76,154.99,27.53,231.61,259.09,17.39
1765472400,5,1177.1,0.0,11.67,142.99,25.82,234.43,263.38,16.98
1765476000,5,1248.5,0.0,12.64,131.79,24.29,239.29,268.99,15.63
1765479600,5,1308.77,0.0,13.42,121.54,23.22,243.88,273.76,13.98
1765483200,5,1369.88,0.0,14.12,113.48,22.43,249.9,279.84,12.38
1765486800,5,1428.48,0.0,14.77,106.85,22.14,257.32,287.22,10.91
1765490400,5,1483.8,0.0,15.51,100.43,22.5,265.23,295.1,9.93
1765494000,5,1539.22,0.0,16.39,94.49,23.67,274.65,304.58,9.43
1765497600,5,1579.32,0.0,17.2,89.02,25.05,283.73,313.62,9.03
1765501200,5,1611.82,0.0,18.3,84.13,26.67,290.47,320.71,8.84
1765504800,5,1649.15,0.28,20.2,81.83,28.54,296.52,327.5,8.81
1765508400,5,1661.31,1.46,20.01,88.88,33.61,302.31,333.54,8.79
1765512000,5,1421.63,1.35,15.83,120.2,62.75,298.53,326.04,4.21
1765515600,5,1382.16,1.23,14.4,146.08,77.93,309.42,336.41,2.6
1765519200,5,1378.53,0.93,12.81,177.8,87.47,325.04,352.03,2.16
1765522800,5,1064.45,0.42,7.23,212.84,84.57,268.29,290.18,1.32
1765526400,5,889.28,0.22,4.72,223.9,69.12,234.23,252.96,1.54
1765530000,5,835.93,0.15,4.35,228.67,61.34,224.37,242.04,1.84
1765533600,5,822.89,0.09,5.29,227.59,54.02,223.61,241.1,2.78
1765537200,5,852.18,0.02,7.18,217.5,47.71,228.54,246.86,5.17
1765540800,5,896.77,0.0,8.02,205.97,43.65,234.13,253.68,7.63
1765544400,5,946.23,0.0,8.39,194.04,40.3,240.14,261.21,9.97
1765548000,5,1010.63,0.0,8.94,183.04,37.8,248.45,271.52,12.55
1765551600,5,1081.95,0.0,9.48,173.03,35.9,257.48,282.56,14.92
1765555200,5,1149.74,0.0,9.98,162.64,33.87,265.73,292.57,16.37
1765558800,5,1240.08,0.0,10.9,150.4,31.12,277.2,306.1,17.02
1765562400,5,1348.2,0.0,12.15,136.07,28.03,291.4,322.27,16.92
1765566000,5,1457.85,0.0,13.51,123.51,26.1,304.81,337.33,15.52
1765569600,5,1560.76,0.0,14.92,112.22,24.27,317.32,350.78,14.12
1765573200,5,1642.67,0.0,16.14,103.42,23.49,328.38,362.02,12.87
1765576800,5,1702.38,0.0,17.23,96.39,23.41,337.43,370.66,11.89
1765580400,5,1758.89,0.0,18.68,89.73,23.21,345.94,378.84,11.57
1765584000,5,1807.53,0.0,20.32,83.48,23.17,352.33,384.86,11.78
1765587600,5,1853.7,0.0,22.5,77.8,23.37,355.31,387.77,12.5
1765591200,5,1907.43,0.41,25.06,74.04,23.84,358.66,391.4,12.94
1765594800,5,1929.99,1.94,24.89,79.09,26.51,363.05,395.54,12.83
1765598400,5,1595.95,1.4,18.2,112.12,49.14,344.19,371.36,6.04
1765602000,5,1514.7,1.21,16.04,138.17,60.6,347.98,374.34,4.33
1765605600,5,1501.35,0.94,14.37,168.38,65.36,360.23,386.6,4.24
1765609200,5,1367.82,0.55,10.43,199.79,63.53,352.05,376.53,3.86
1765612800,5,1255.45,0.34,8.14,216.58,57.06,341.55,364.51,4.8
1765616400,5,1172.64,0.21,7.57,224.01,52.47,328.16,350.01,6.23
1765620000,5,1103.66,0.11,8.04,223.98,47.28,312.64,333.46,8.36
1765623600,5,1077.67,0.03,9.03,214.98,41.84,303.74,324.26,10.84
1765627200,5,1080.65,0.0,8.9,204.22,38.02,302.15,322.95,12.78
1765630800,5,1087.66,0.0,8.34,193.83,34.45,300.99,322.3,13.91
1765634400,5,1106.11,0.0,8.07,184.02,30.8,301.02,322.97,14.58
1765638000,5,1130.1,0.0,7.93,174.13,27.89,301.02,323.45,14.93
1765641600,5,1147.73,0.0,7.92,163.84,25.51,298.07,320.68,14.77
1765645200,5,1160.43,0.0,8.21,152.75,23.2,292.7,315.42,14.55
1765648800,5,1162.46,0.0,8.61,141.73,21.36,281.85,304.43,14.07
1765652400,5,1159.64,0.0,9.04,132.0,20.01,269.72,292.18,12.7
1765656000,5,1200.38,0.0,10.22,120.58,18.19,265.87,288.91,11.61
1765659600,5,1264.31,0.0,11.87,108.8,16.87,266.41,290.16,10.75
1765663200,5,1336.37,0.0,13.85,96.77,16.03,268.41,292.68,10.03
1765666800,5,1411.32,0.0,16.09,85.6,15.38,271.18,295.72,9.47
1765670400,5,1480.19,0.0,18.34,75.76,14.76,273.73,298.37,8.99
1765674000,5,1539.54,0.0,20.75,67.43,14.39,273.29,298.25,8.88
1765677600,5,1593.27,0.5,22.87,62.97,14.72,271.78,297.19,9.28
1765681200,5,1610.84,2.38,21.44,68.81,16.34,270.78,295.98,9.78
1765684800,5,1329.99,1.86,16.17,98.93,25.32,251.57,272.19,8.6
1765688400,5,1224.48,1.39,13.28,129.73,27.98,249.69,269.11,8.85
1765692000,5,1189.6,0.89,10.63,164.79,28.32,260.66,279.87,9.78
1765695600,5,997.59,0.49,7.08,186.67,27.34,240.05,256.3,10.08
1765699200,5,884.14,0.31,5.41,198.14,25.81,225.24,240.01,11.31
1765702800,5,803.6,0.22,5.17,203.21,24.88,209.58,223.4,12.95
1765706400,5,753.02,0.14,5.96,201.46,23.83,195.49,208.88,14.85
1765710000,5,731.67,0.04,7.28,191.0,21.94,184.26,197.72,16.5
1765713600,5,731.42,0.0,7.62,178.89,19.67,179.04,192.9,16.78
1765717200,5,735.35,0.0,7.4,168.31,17.44,175.34,189.76,15.75
1765720800,5,751.58,0.0,7.28,159.47,15.97,174.53,189.8,15.61
1765724400,5,777.05,0.0,7.2,150.91,14.76,175.81,191.9,15.66
1765728000,5,798.3,0.0,7.16,140.85,13.25,176.7,193.3,15.13
1765731600,5,837.07,0.0,7.53,130.72,11.98,180.05,197.33,14.53
1765735200,5,886.45,0.0,8.18,120.55,11.19,185.7,203.67,13.89
1765738800,5,937.29,0.0,8.96,110.46,10.63,191.33,210.02,12.9
1765742400,5,997.94,0.0,10.1,100.3,10.01,197.18,216.89,11.53
1765746000,5,1059.17,0.0,11.61,91.52,9.96,201.14,221.88,10.19
1765749600,5,1111.16,0.0,13.61,84.54,11.28,202.26,223.87,9.05
1765753200,5,1172.81,0.0,15.86,76.38,12.28,205.19,227.56,8.48
1765756800,5,1227.0,0.0,17.86,69.19,13.32,208.78,231.65,8.27
1765760400,5,1278.82,0.0,19.96,62.66,14.72,212.48,236.04,8.36
1765764000,5,1338.87,0.66,21.66,58.87,17.08,218.46,242.81,8.25
1765767600,5,1380.39,2.56,20.78,63.88,21.25,227.5,252.09,8.08
1765771200,5,1174.56,2.2,17.78,88.49,36.96,227.32,248.28,6.69
1765774800,5,1155.33,2.01,16.89,116.65,44.69,241.32,262.56,6.57
1765778400,5,1153.65,1.49,15.45,152.44,48.56,261.81,283.65,7.27
1765782000,5,1036.98,0.85,11.06,185.77,48.74,267.38,287.52,7.62
1765785600,5,956.62,0.48,8.11,206.72,46.05,267.83,287.04,8.81
1765789200,5,897.87,0.31,7.39,216.82,44.47,261.12,279.75,10.27
1765792800,5,865.61,0.18,8.25,218.05,42.61,253.67,272.15,12.22
1765796400,5,869.66,0.05,9.88,210.4,40.32,249.89,268.77,15.13
1765800000,5,891.66,0.0,9.91,200.03,38.63,249.98,269.46,17.65
1765803600,5,915.65,0.0,9.36,189.83,37.16,252.07,272.43,19.55
1765807200,5,955.84,0.0,9.47,178.2,35.41,255.21,277.07,22.1
1765810800,5,1010.14,0.0,9.99,163.77,32.87,258.41,281.98,24.26
1765814400,5,1063.97,0.0,10.67,147.47,28.23,260.29,285.4,21.49
1765818000,5,1123.88,0.0,11.64,133.04,24.08,262.67,289.11,17.53
1765821600,5,1168.13,0.0,12.54,121.61,22.07,260.81,287.8,14.14
1765825200,5,1175.26,0.0,13.04,115.17,22.39,251.08,277.75,10.93
1765828800,5,1230.65,0.0,14.09,105.75,20.75,252.18,279.45,9.46
1765832400,5,1292.78,0.0,14.95,96.61,19.84,255.91,283.71,8.65
1765836000,5,1354.79,0.0,15.76,88.84,19.75,261.61,289.73,8.12
1765839600,5,1411.03,0.0,16.43,83.28,20.26,270.06,297.84,7.27
1765843200,5,1455.88,0.0,16.77,79.98,21.77,280.81,307.66,6.16
1765846800,5,1462.84,0.0,16.38,82.29,29.83,292.59,318.41,4.12
1765850400,5,1524.74,0.22,18.22,77.49,34.84,304.77,330.81,4.05
1765854000,5,1565.66,1.37,18.73,78.38,40.6,313.64,339.99,4.31
1765857600,5,1418.7,1.67,16.73,98.46,53.9,305.26,329.79,2.86
1765861200,5,1379.42,1.65,15.83,122.53,52.73,307.08,331.84,3.41
1765864800,5,1337.29,1.25,14.18,155.02,50.6,312.71,337.67,4.1
1765868400,5,1063.37,0.58,8.69,196.22,51.11,275.99,297.49,2.25
1765872000,5,916.02,0.28,5.38,215.62,44.38,251.79,270.94,1.96
1765875600,5,872.6,0.17,4.59,223.74,40.01,243.89,262.02,2.23
1765879200,5,881.1,0.24,5.18,228.91,36.1,249.67,267.88,3.54
1765882800,5,920.84,0.11,7.19,223.41,32.22,258.02,276.98,6.37
1765886400,5,963.3,0.01,8.24,212.34,29.72,264.04,283.84,9.08
1765890000,5,1005.31,0.0,7.82,200.45,28.0,269.9,290.82,11.34
1765893600,5,1060.21,0.0,7.87,189.33,26.14,276.78,299.24,13.22
1765897200,5,1120.26,0.0,8.13,178.39,24.37,283.01,307.08,14.95
1765900800,5,1180.33,0.0,8.41,168.12,22.83,288.49,313.87,15.81
1765904400,5,1249.96,0.0,8.98,158.12,21.43,295.65,322.36,16.44
1765908000,5,1325.97,0.0,9.67,147.85,20.23,303.75,331.47,16.51
1765911600,5,1391.56,0.0,10.2,139.76,20.31,309.29,337.39,16.14
1765915200,5,1445.98,0.0,10.58,132.18,20.24,314.84,342.94,15.33
1765918800,5,1494.01,0.0,10.92,124.94,20.4,320.13,348.02,14.38
1765922400,5,1540.96,0.0,11.42,117.05,20.75,325.02,352.8,13.69
1765926000,5,1594.57,0.0,12.14,109.59,21.41,330.41,358.1,13.41
1765929600,5,1640.62,0.0,12.99,103.22,22.11,336.19,363.62,13.15
1765933200,5,1670.58,0.0,13.96,98.42,23.34,340.27,367.35,12.48
1765936800,5,1741.65,0.13,16.81,91.75,24.0,350.45,378.43,11.58
1765940400,5,1818.3,1.05,19.1,90.0,27.32,362.96,391.89,10.44
1765944000,5,1582.34,1.32,16.84,113.16,51.29,349.14,374.64,5.75
1765947600,5,1493.14,1.37,16.42,135.81,60.61,345.3,370.5,4.84
1765951200,5,1463.75,1.12,15.45,166.14,61.88,351.98,377.7,5.18
1765954800,5,1131.36,0.5,8.94,202.41,61.46,300.27,321.84,2.71
1765958400,5,942.72,0.25,5.58,214.68,54.92,263.38,282.1,2.15
1765962000,5,883.76,0.16,4.94,220.01,50.33,250.41,268.15,2.29
1765965600,5,866.71,0.09,5.49,221.34,46.81,246.22,263.69,2.85
1765969200,5,871.92,0.02,6.64,215.35,43.12,245.52,263.05,4.11
1765972800,5,885.95,0.0,6.78,207.0,39.86,246.38,264.08,5.33
1765976400,5,905.15,0.0,6.63,197.54,36.87,247.42,265.55,6.65
1765980000,5,932.42,0.0,7.12,187.0,33.91,248.86,267.92,8.29
1765983600,5,967.45,0.0,7.9,175.13,31.48,250.99,271.22,9.88
1765987200,5,990.75,0.0,8.62,164.14,30.86,249.6,270.83,10.58
1765990800,5,1034.93,0.0,9.36,154.76,30.09,254.75,277.17,10.43
1765994400,5,1087.87,0.0,10.14,145.21,30.01,262.7,286.14,9.31
1765998000,5,1138.03,0.0,10.91,135.04,29.42,268.75,292.72,7.87
1766001600,5,1191.87,0.0,11.72,124.97,27.95,275.32,299.59,6.77
1766005200,5,1242.65,0.0,12.51,115.5,26.34,281.1,305.42,5.96
1766008800,5,1290.77,0.0,13.38,106.01,24.73,286.44,310.6,5.39
1766012400,5,1341.09,0.0,14.3,97.32,23.46,292.39,316.14,5.0
1766016000,5,1386.95,0.0,15.29,88.9,22.28,298.58,321.71,4.74
1766019600,5,1440.65,0.0,16.68,80.25,22.44,304.64,327.79,4.72
1766023200,5,1506.45,0.18,19.29,73.43,25.18,314.08,338.13,5.02
1766026800,5,1521.39,1.2,20.22,76.67,30.56,320.18,344.72,5.22
1766030400,5,1360.23,1.7,18.49,99.87,42.48,310.0,333.11,4.02
1766034000,5,1294.97,1.68,17.03,127.19,43.73,309.72,332.78,4.54
1766037600,5,1273.77,1.24,14.67,162.36,41.75,319.67,343.18,5.44
1766041200,5,1118.6,0.65,9.55,191.2,34.98,301.35,322.55,6.53
1766044800,5,993.51,0.38,7.03,204.33,30.86,279.5,298.84,8.15
1766048400,5,909.1,0.26,6.63,207.93,28.86,257.71,275.83,10.2
1766052000,5,809.29,0.15,7.28,199.08,24.88,222.29,238.83,12.93
1766055600,5,775.56,0.04,8.73,185.47,22.37,202.65,218.9,15.85
1766059200,5,785.95,0.0,9.26,173.71,21.08,197.34,214.14,17.73
1766062800,5,807.49,0.0,9.18,163.73,19.46,196.13,213.76,17.85
1766066400,5,837.25,0.0,9.13,154.5,18.18,196.11,214.89,17.94
1766070000,5,868.54,0.0,9.18,144.11,17.12,195.25,214.91,18.52
1766073600,5,896.87,0.0,9.43,132.82,15.89,194.0,214.38,18.69
1766077200,5,943.91,0.0,10.25,121.5,14.67,195.42,216.88,18.14
1766080800,5,999.51,0.0,11.41,110.56,13.53,198.01,220.32,16.63
1766084400,5,1054.61,0.0,12.72,100.41,12.63,200.77,223.7,14.1
1766088000,5,1121.17,0.0,14.24,92.1,12.34,206.8,230.42,11.54
1766091600,5,1187.73,0.0,15.94,85.33,12.96,213.42,237.55,9.35
1766095200,5,1258.17,0.0,17.84,78.38,14.39,222.66,247.13,7.65
1766098800,5,1353.09,0.0,19.97,70.37,15.67,236.07,261.41,6.86
1766102400,5,1446.23,0.0,21.92,63.06,17.22,249.48,275.8,6.5
1766106000,5,1535.12,0.0,24.23,56.23,19.43,261.18,288.83,6.51
1766109600,5,1613.56,0.6,26.33,53.0,23.75,272.07,300.82,6.57
1766113200,5,1648.54,2.59,25.32,60.14,31.5,284.98,313.58,6.31
1766116800,5,1396.32,2.31,21.02,87.25,52.75,283.03,306.72,3.72
1766120400,5,1357.55,2.16,20.07,114.77,61.47,294.4,317.73,3.49
1766124000,5,1373.16,1.66,18.88,147.79,63.36,315.13,339.03,4.16
1766127600,5,1257.7,0.99,14.07,177.56,58.78,314.57,336.75,4.79
1766131200,5,1164.49,0.58,10.69,197.41,53.71,309.97,330.8,6.04
1766134800,5,1099.76,0.35,9.57,208.16,50.14,302.39,322.43,7.79
1766138400,5,996.38,0.18,9.43,202.58,42.16,274.74,293.17,9.61
1766142000,5,935.18,0.04,9.61,190.27,34.94,255.73,273.12,9.99
1766145600,5,896.2,0.0,8.15,181.14,30.12,244.84,261.46,8.91
1766149200,5,869.66,0.0,6.84,171.58,25.24,236.15,252.47,8.43
1766152800,5,875.85,0.0,6.88,160.86,20.84,231.26,248.34,9.41
1766156400,5,890.98,0.0,7.14,151.19,18.34,227.9,245.94,10.69
1766160000,5,912.57,0.0,7.5,141.34,16.73,225.61,244.55,11.84
1766163600,5,950.67,0.0,8.1,131.7,15.62,227.04,246.89,13.04
1766167200,5,1006.44,0.0,9.05,121.42,14.68,231.7,252.37,14.22
1766170800,5,1078.89,0.0,10.43,109.66,13.69,238.03,259.72,15.06
1766174400,5,1176.76,0.0,12.28,97.18,12.48,248.72,271.83,15.01
1766178000,5,1283.32,0.0,14.38,86.58,11.78,260.75,285.3,13.98
1766181600,5,1336.86,0.0,15.8,85.93,15.3,270.49,295.89,10.89
1766185200,5,1406.47,0.0,17.54,80.36,17.57,281.68,308.0,8.85
1766188800,5,1479.16,0.0,19.36,72.74,19.27,292.43,319.52,7.64
1766192400,5,1539.23,0.0,21.15,65.34,21.12,299.82,327.36,6.92
1766196000,5,1599.11,0.24,23.76,59.65,23.9,306.94,334.87,6.51
1766199600,5,1634.47,1.52,24.97,61.4,29.17,314.15,342.1,6.16
1766203200,5,1342.96,1.55,20.79,86.05,49.06,298.25,322.14,3.13
1766206800,5,1262.98,1.62,19.89,108.27,50.05,295.15,318.32,3.28
1766210400,5,1252.66,1.37,18.91,137.75,47.18,301.95,325.14,3.84
1766214000,5,1135.68,0.8,14.02,168.57,39.44,293.85,314.9,4.37
1766217600,5,1040.58,0.43,10.82,184.11,33.14,283.68,303.25,5.53
1766221200,5,954.16,0.23,9.53,187.48,29.76,266.95,285.38,6.75
1766224800,5,850.12,0.11,9.1,180.62,27.0,238.46,255.45,8.32
1766228400,5,816.52,0.03,9.69,170.57,24.51,225.92,242.59,10.06
1766232000,5,831.44,0.0,9.79,161.31,22.61,225.4,242.52,11.58
1766235600,5,859.49,0.0,9.59,151.6,21.02,228.15,246.07,12.46
1766239200,5,893.51,0.0,9.68,142.59,20.04,232.31,251.31,13.27
1766242800,5,929.43,0.0,9.94,133.8,19.49,236.72,256.63,13.95
1766246400,5,951.52,0.0,10.2,125.63,19.24,239.59,260.01,13.88
1766250000,5,987.14,0.0,10.96,117.58,18.94,244.62,265.57,13.44
1766253600,5,1022.4,0.0,11.82,109.8,18.7,249.86,270.99,12.4
1766257200,5,1051.18,0.0,12.48,102.48,18.52,254.05,275.09,10.79
1766260800,5,1086.2,0.0,13.15,95.78,18.2,258.9,280.12,9.35
1766264400,5,1125.38,0.0,13.98,89.33,17.68,263.03,284.54,8.21
1766268000,5,1166.9,0.0,14.95,82.82,16.78,266.03,287.83,7.31
1766271600,5,1212.92,0.0,15.98,77.56,15.79,269.6,291.52,6.67
1766275200,5,1254.78,0.0,16.83,73.46,14.82,273.3,295.04,6.11
1766278800,5,1288.37,0.0,17.78,70.24,14.23,275.25,296.82,5.79
1766282400,5,1323.11,0.15,19.28,69.66,14.92,279.51,301.26,5.79
1766286000,5,1326.81,0.98,19.1,76.6,17.71,285.32,306.94,5.68
1766289600,5,1201.49,1.32,16.31,99.2,25.14,284.02,304.12,4.23
1766293200,5,1154.74,1.29,14.57,124.73,28.53,292.3,312.28,3.81
1766296800,5,1150.06,0.99,12.63,155.71,29.61,308.19,328.62,3.88
1766300400,5,1062.74,0.58,8.97,183.65,26.82,304.72,323.74,4.39
1766304000,5,991.38,0.36,6.84,197.19,23.69,297.55,315.53,5.79
1766307600,5,933.63,0.25,6.24,200.47,21.76,284.66,301.78,7.53
1766311200,5,874.02,0.14,6.63,195.07,19.94,264.95,281.16,9.38
1766314800,5,844.68,0.03,7.49,185.01,18.34,251.71,267.55,10.65
1766318400,5,839.87,0.0,7.28,176.98,17.55,247.02,262.89,11.09
1766322000,5,841.58,0.0,6.64,169.82,16.98,244.62,260.78,11.37
1766325600,5,867.33,0.0,6.72,161.12,15.89,245.68,262.71,12.51
1766329200,5,907.15,0.0,7.07,151.22,14.74,248.77,266.79,13.6
1766332800,5,947.21,0.0,7.68,139.79,13.59,250.58,269.47,14.17
1766336400,5,997.72,0.0,8.86,126.98,12.74,253.46,273.41,14.17
1766340000,5,1052.3,0.0,10.53,113.11,12.5,255.72,276.68,13.1
1766343600,5,1098.43,0.0,12.26,99.61,12.92,255.32,277.01,11.02
1766347200,5,1152.92,0.0,14.02,87.36,13.05,257.96,280.44,9.52
1766350800,5,1204.73,0.0,15.65,76.89,12.94,259.03,282.13,8.46
1766354400,5,1244.45,0.0,17.2,68.33,12.83,258.51,281.87,7.74
1766358000,5,1279.19,0.0,18.47,62.61,13.02,258.74,282.02,7.04
1766361600,5,1303.0,0.0,19.31,59.44,13.29,260.44,283.33,6.36
1766365200,5,1315.46,0.0,20.04,58.32,13.57,260.23,282.78,5.95
1766368800,5,1360.74,0.44,21.83,59.0,15.06,267.97,291.0,5.82
1766372400,5,1380.16,1.76,21.58,68.08,18.68,279.61,302.86,5.54
1766376000,5,1216.15,1.77,19.46,92.78,27.95,277.14,297.88,3.64
1766379600,5,1140.58,1.8,17.44,118.32,30.94,278.36,298.39,3.35
1766383200,5,1103.27,1.4,15.19,148.86,32.04,285.46,305.49,3.41
1766386800,5,1010.22,0.78,11.51,173.39,28.27,276.59,294.99,4.33
1766390400,5,941.04,0.48,9.02,184.46,24.45,266.66,284.0,6.03
1766394000,5,881.78,0.31,8.13,187.37,22.55,251.17,267.75,8.1
1766397600,5,852.37,0.21,8.73,185.02,21.49,238.44,254.8,10.61
1766401200,5,858.2,0.07,10.39,175.87,20.6,232.94,249.81,13.6
1766404800,5,894.07,0.0,11.12,165.78,19.73,234.83,252.75,15.98
1766408400,5,938.7,0.0,10.92,156.05,18.45,240.54,259.72,16.61
1766412000,5,998.02,0.0,10.92,146.89,17.37,250.12,270.87,16.78
1766415600,5,1068.12,0.0,11.11,138.21,16.28,261.95,284.18,16.58
1766419200,5,1126.28,0.0,11.39,129.82,15.38,271.66,294.86,15.45
1766422800,5,1203.73,0.0,12.64,118.68,14.14,280.93,305.71,14.57
1766426400,5,1285.8,0.0,14.61,104.73,13.04,287.17,313.41,13.41
1766430000,5,1321.96,0.0,16.65,91.0,12.96,278.72,305.28,11.16
1766433600,5,1367.59,0.0,18.41,81.13,13.02,279.22,305.73,9.36
1766437200,5,1399.11,0.0,19.36,76.45,13.71,284.43,310.28,7.76
1766440800,5,1406.58,0.0,19.54,75.16,14.64,288.85,313.62,6.33
1766444400,5,1423.46,0.0,19.88,74.77,15.28,294.92,318.91,5.28
1766448000,5,1443.99,0.0,20.06,74.74,16.23,301.63,324.98,4.54
1766451600,5,1462.66,0.0,20.49,74.51,18.47,308.2,331.52,4.0
1766455200,5,1486.0,0.35,21.45,74.87,22.57,317.58,341.46,3.52
1766458800,5,1489.78,1.41,21.24,80.2,30.14,328.89,353.27,2.48
1766462400,5,1295.31,1.68,18.81,101.55,51.55,314.9,337.5,0.71
1766466000,5,1244.67,1.73,17.67,124.5,55.3,314.73,337.4,0.9
1766469600,5,1213.05,1.34,15.92,154.14,53.94,322.76,345.69,1.25
1766473200,5,1067.73,0.72,10.66,185.35,48.01,311.24,331.92,1.38
1766476800,5,996.29,0.45,7.88,204.29,43.36,312.0,331.68,1.94
1766480400,5,962.9,0.32,7.09,217.2,41.41,313.57,332.92,3.16
1766484000,5,949.46,0.23,7.65,222.58,39.6,313.55,332.92,5.1
1766487600,5,953.52,0.1,8.93,217.7,37.2,312.37,331.95,7.03
1766491200,5,956.87,0.01,9.01,208.41,34.85,312.35,332.12,7.55
1766494800,5,955.77,0.0,7.47,198.93,31.49,312.05,332.03,6.9
1766498400,5,960.46,0.0,6.39,192.3,28.73,313.36,333.62,6.32
1766502000,5,955.35,0.0,5.37,187.31,26.65,312.19,332.28,5.57
1766505600,5,949.8,0.0,4.99,180.46,23.89,308.71,328.74,5.6
1766509200,5,972.76,0.0,5.31,172.12,20.82,311.07,331.71,6.9
1766512800,5,1009.68,0.0,5.6,163.3,18.59,316.54,337.67,8.09
1766516400,5,1059.08,0.0,5.89,154.4,17.49,324.82,346.65,9.45
1766520000,5,1121.23,0.0,6.3,145.99,17.01,334.95,357.69,10.87
1766523600,5,1196.23,0.0,7.01,137.57,17.08,347.41,369.35,12.68
1766527200,5,1294.47,0.0,8.26,128.02,17.66,361.31,381.9,15.7
1766530800,5,1415.11,0.0,9.95,117.86,18.5,377.83,398.8,18.93
1766534400,5,1543.53,0.0,12.05,108.13,19.15,395.32,417.36,20.74
1766538000,5,1679.99,0.01,14.85,99.34,19.69,413.4,438.39,19.93
1766541600,5,1827.4,0.4,18.39,94.43,19.95,435.75,466.12,17.19
