dt,main.aqi,components.co,components.no,components.no2,components.o3,components.so2,components.pm2_5,components.pm10,components.nh3
1772859600,3,153.76,0.04,0.28,73.44,0.66,26.06,30.64,0.0
1772863200,3,156.29,0.03,0.21,74.53,0.58,26.73,31.08,0.0
1772866800,3,158.49,0.02,0.17,74.57,0.5,27.79,31.99,0.0
1772870400,3,160.9,0.03,0.16,73.48,0.49,29.08,33.44,0.0
1772874000,3,162.6,0.03,0.17,72.92,0.49,30.2,34.85,0.0
1772877600,3,165.2,0.03,0.19,73.66,0.5,31.45,36.53,0.0
1772881200,3,167.13,0.03,0.22,73.43,0.47,32.46,38.08,0.0
1772884800,3,169.05,0.02,0.26,73.58,0.43,33.32,39.44,0.0
1772888400,3,171.8,0.0,0.27,74.68,0.34,33.89,40.1,0.0
1772892000,3,173.62,0.0,0.27,75.08,0.31,34.74,41.49,0.0
1772895600,3,175.28,0.0,0.27,75.34,0.3,36.17,43.7,0.0
1772899200,3,177.28,0.0,0.27,75.97,0.4,37.35,45.34,0.0
1772902800,3,179.81,0.0,0.28,76.53,0.57,38.06,46.16,0.0
1772906400,3,182.54,0.0,0.28,77.17,0.75,38.45,46.24,0.0
1772910000,3,181.33,0.0,0.29,76.19,0.71,38.11,45.18,0.0
1772913600,3,181.13,0.0,0.3,75.58,0.65,38.28,45.08,0.0
1772917200,3,181.29,0.0,0.3,74.97,0.61,38.42,45.14,0.0
1772920800,3,182.46,0.0,0.31,75.02,0.57,38.92,45.82,0.0
1772924400,3,182.34,0.0,0.31,74.75,0.53,39.22,46.35,0.0
1772928000,3,182.4,0.0,0.31,74.55,0.51,39.49,46.82,0.0
1772931600,3,182.63,0.0,0.32,74.35,0.51,39.67,47.12,0.0
1772935200,3,182.5,0.0,0.34,74.15,0.51,39.73,47.17,0.0
1772938800,3,182.55,0.02,0.34,74.17,0.53,39.77,47.18,0.0
1772942400,3,183.16,0.03,0.3,75.33,0.59,39.23,46.44,0.0
1772946000,3,183.81,0.04,0.29,76.59,0.71,38.35,45.25,0.0
1772949600,3,185.15,0.04,0.28,78.6,0.83,38.2,44.93,0.0
1772953200,3,185.71,0.04,0.26,79.59,0.87,38.7,45.45,0.0
1772956800,3,184.78,0.04,0.25,79.19,0.84,39.45,46.41,0.0
1772960400,3,183.5,0.03,0.23,77.59,0.76,40.09,47.37,0.0
1772964000,3,181.91,0.03,0.21,74.14,0.56,40.58,48.23,0.0
1772967600,3,180.72,0.03,0.22,71.54,0.43,40.77,48.93,0.0
1772971200,3,180.06,0.02,0.26,69.61,0.38,40.78,49.59,0.0
1772974800,3,180.38,0.0,0.32,68.86,0.37,40.99,50.5,0.0
1772978400,3,180.83,0.0,0.33,68.22,0.35,41.21,51.11,0.0
1772982000,3,180.58,0.0,0.33,68.64,0.35,41.66,51.65,0.0
1772985600,3,180.49,0.0,0.34,69.63,0.41,41.68,51.36,0.0
1772989200,3,180.55,0.0,0.37,70.02,0.7,41.26,50.38,0.0
1772992800,3,180.61,0.0,0.4,70.93,1.07,40.42,48.7,0.01
1772996400,3,179.26,0.0,0.43,71.1,1.24,39.07,46.47,0.0
1773000000,3,179.32,0.0,0.47,70.82,1.22,38.31,45.29,0.0
1773003600,3,179.55,0.0,0.49,70.84,1.1,37.86,44.62,0.0
1773007200,3,180.08,0.0,0.42,72.58,0.79,37.62,44.37,0.0
1773010800,3,180.2,0.0,0.39,73.01,0.68,37.44,44.22,0.0
1773014400,3,180.49,0.0,0.39,73.21,0.65,37.24,43.98,0.0
1773018000,3,181.01,0.0,0.37,73.51,0.64,37.14,43.66,0.0
1773021600,3,181.23,0.0,0.38,73.67,0.64,37.06,43.27,0.0
1773025200,3,181.98,0.01,0.39,73.99,0.64,37.05,42.96,0.0
1773028800,3,181.98,0.03,0.31,75.05,0.65,36.39,41.88,0.0
1773032400,3,181.77,0.02,0.24,76.09,0.7,35.66,40.87,0.0
1773036000,3,181.74,0.02,0.2,76.23,0.75,35.28,40.23,0.0
1773039600,3,181.25,0.02,0.18,75.57,0.69,35.25,39.99,0.0
1773043200,3,180.65,0.02,0.17,74.11,0.62,35.41,40.01,0.0
1773046800,3,179.88,0.02,0.17,72.81,0.56,35.43,39.95,0.0
1773050400,3,180.22,0.03,0.19,71.91,0.49,35.48,40.03,0.0
1773054000,3,179.91,0.03,0.23,71.18,0.46,35.27,39.93,0.0
